,latitude,longitude
162027,34.654013,61.200728
162030,32.503195,67.415893
162039,34.942792,69.270644
162040,32.306551,61.349184
162042,35.857001,64.550338
162043,35.857001,64.550338
162067,33.805142,69.818286
162074,31.501992,65.848128
162079,33.542622,68.415329
162080,31.6672,64.354401
162090,37.38272,69.451224
162099,34.144495,69.20331
162140,34.346722,62.197315
162142,36.176204,68.750966
162143,36.705776,68.87706
162144,34.503681,68.993797
162154,34.812235,69.668861
162160,35.598206,64.763659
162217,35.921051,64.774544
162221,33.519878,64.417089
162227,36.507414,65.000854
162228,36.954807,65.125389
162252,34.044527,70.828014
162263,32.222202,67.56371
162272,31.866938,65.870861
162274,33.545059,68.417397
162301,31.825871,64.576431
162302,31.64052,64.243549
162313,33.30506,62.148785
162314,33.304379,62.154194
162315,36.901498,66.18317
162336,32.629303,65.817268
162337,31.404692,65.68915
162339,35.659882,67.625671
162354,36.237636,64.863161
162356,34.526775,65.254818
162364,34.195751,70.786385
162365,34.591625,68.956999
162372,34.292374,70.574089
162393,31.64052,64.243549
162401,36.001456,65.359381
162402,33.473069,64.821179
162416,36.060909,68.593811
162417,36.161732,68.686775
162418,36.226241,68.773482
162419,35.947552,68.710327
162420,35.947552,68.710327
162421,33.999938,69.019532
162422,33.999938,69.019532
162423,31.026149,62.450415
162442,32.955207,65.603337
162443,32.845727,66.050109
162462,34.516895,69.147011
162484,31.829586,61.230701
162498,35.598206,64.763659
162502,34.516895,69.147011
162517,32.640755,65.570785
162518,32.074078,66.141526
162519,30.959932,61.86895
162520,30.959932,61.86895
162530,34.417122,70.449593
162559,33.188524,68.736951
162565,34.229906,70.19416
162566,34.263149,70.78821
162572,35.857001,64.550338
162577,34.988941,70.911217
162578,34.988941,70.911217
162579,34.988941,70.911217
162587,34.203824,62.222928
162588,33.304379,62.154194
162589,33.962718,69.025995
162593,32.113148,66.902552
162594,36.161732,68.686775
162595,31.866767,65.871064
162599,32.37001,62.128456
162600,36.744343,66.527733
162612,35.921051,64.774544
162613,32.983333,67.966667
162614,32.983333,67.966667
162615,33.307049,62.136421
162626,34.01973,69.002379
162636,34.516895,69.147011
162642,36.958927,66.228027
162643,36.22994,64.865082
162645,36.674671,65.748405
162646,34.591625,68.956999
162666,34.90398,69.209122
162667,32.952896,65.535995
162674,34.516895,69.147011
162675,36.089093,66.236743
162685,31.828782,61.233559
162692,31.631083,65.742226
162696,36.888175,68.429321
162703,34.346722,62.197315
162744,33.308757,62.150484
162745,33.307049,62.136421
162747,36.089093,66.236743
162773,33.449841,70.064041
162774,31.802901,65.948879
162787,32.904956,66.139769
162788,32.174693,67.182896
162790,35.804295,69.287754
162791,34.829503,61.33044
162792,34.352865,62.204029
162795,35.642639,65.114281
162796,35.722136,63.788399
162814,34.516895,69.147011
162852,35.015114,69.348755
162907,34.516895,69.147011
162932,36.670259,69.016038
162933,31.64052,64.243549
162934,31.813144,64.558699
162935,31.821194,64.548054
162953,34.021194,68.999535
162955,36.964859,65.054734
162977,31.78703,64.520652
163033,35.253386,62.280257
163079,32.80358,69.360127
163080,32.0711,64.852587
163081,31.6672,64.354401
163082,33.307049,62.136421
163083,33.398816,66.22331
163084,33.398816,66.22331
163085,33.398816,66.22331
163086,33.398816,66.22331
163087,33.398816,66.22331
163088,33.398816,66.22331
163089,33.398816,66.22331
163090,33.398816,66.22331
163091,33.398816,66.22331
163092,33.398816,66.22331
163093,33.398816,66.22331
163095,36.536642,68.898608
163096,33.542622,68.415329
163113,34.229213,70.193208
163118,31.619314,65.050156
163131,35.804295,69.287754
163140,34.963098,68.810885
163144,33.542622,68.415329
163146,36.75506,66.897537
163147,34.370794,68.719851
163154,34.021194,68.999535
163167,35.531681,66.722714
163170,34.351349,68.238534
163189,34.886044,70.110825
163194,31.5343,64.250253
163196,33.464194,68.512227
163198,33.534235,65.000854
163223,31.908724,67.646103
163224,32.074078,66.141526
163226,31.57044,62.823462
163253,34.196014,70.787076
163304,34.021194,68.999535
163307,34.516895,69.147011
163308,31.467463,64.092445
163325,34.099578,64.905955
163326,34.195841,70.787515
163358,35.919426,66.459389
163371,35.564601,64.431892
163380,33.797005,69.094902
163413,33.646745,70.063534
163416,33.545059,68.417397
163417,33.545059,68.417397
163418,32.627893,65.878367
163420,32.191878,67.189449
163441,36.666267,68.986832
163455,34.417122,70.449593
163457,36.122909,65.42349
163476,34.516895,69.147011
163484,36.728591,68.868066
163501,34.292374,70.574089
163502,36.660202,68.971367
163518,34.077256,70.287017
163542,34.092682,70.469264
163546,32.624739,62.479651
163547,32.520277,62.192735
163548,33.694823,68.892792
163566,32.728135,67.636729
163576,31.605988,64.33476
163600,36.266933,68.019691
163602,34.328733,70.206804
163604,33.314854,68.412331
163628,31.557064,64.87709
163629,32.940644,65.613016
163633,33.826118,68.953842
163650,31.508707,62.700645
163667,34.674866,70.21344
163679,34.90398,69.209122
163689,33.545059,68.417397
163704,31.557064,64.87709
163705,34.826812,67.830294
163709,33.545059,68.417397
163739,33.542622,68.415329
163740,32.624915,65.456075
163747,33.971778,68.996436
163763,32.640755,65.570785
163786,33.566561,69.878354
163787,34.014552,69.192392
163794,35.804295,69.287754
163795,34.099578,64.905955
163796,35.992349,65.367379
163804,34.464455,63.28056
163817,33.343215,68.425986
163818,34.143281,70.607179
163835,31.557064,64.87709
163848,34.230337,71.006144
163849,34.516895,69.147011
163850,34.516895,69.147011
163851,36.818111,70.097702
163891,34.941801,64.368526
163900,31.825871,64.576431
163912,35.018158,69.168991
163917,31.664218,64.26615
163947,33.976259,69.025561
163961,34.449572,70.500174
163962,34.516895,69.147011
163987,34.674866,70.21344
163989,34.788105,70.478894
163991,32.543027,62.323393
164010,33.534235,65.000854
164020,34.229408,70.1906
164027,34.162774,70.617265
164028,34.170584,70.620876
164029,34.143281,70.607179
164034,32.383286,61.535819
164042,35.632451,65.283012
164069,31.429741,64.303745
164070,31.467463,64.092445
164071,31.60063,64.369652
164072,31.631083,65.742226
164094,33.306564,62.15693
164102,33.766792,69.372666
164109,32.61797,65.872375
164114,34.070499,70.699944
164115,31.912719,65.511107
164123,35.707499,65.211001
164127,34.875656,71.152008
164130,33.67825,69.45112
164147,34.35005,68.240152
164161,34.143281,70.607179
164175,34.516895,69.147011
164183,32.627893,65.877692
164209,34.846589,71.097317
164233,35.671547,65.138451
164234,35.671547,65.138451
164249,34.516895,69.147011
164250,34.516895,69.147011
164268,33.263874,68.569084
164278,35.409749,71.338923
164316,32.072171,66.134506
164317,31.62071,65.048938
164320,34.287481,70.3881
164340,34.417122,70.449593
164347,31.985409,65.47309
164350,36.064172,69.101206
164355,37.64789,70.584612
164361,33.335258,69.928467
164380,34.46925,68.636274
164399,33.531667,69.736033
164400,34.516895,69.147011
164401,32.861513,69.126826
164431,36.093461,64.914097
164447,31.827271,64.567216
164454,32.779785,67.619591
164463,33.464779,68.50882
164474,35.953406,66.424068
164479,34.216561,71.026004
164488,36.959162,69.166781
164546,37.171719,68.987877
164558,33.598633,69.228996
164566,34.516895,69.147011
164578,34.990047,63.132542
164588,37.133898,67.666794
164599,31.616209,65.707203
164603,34.417802,63.91133
164609,35.092864,69.373814
164615,36.681715,65.749062
164616,32.495328,62.262663
164628,31.725003,61.63853
164629,33.335258,69.928467
164639,33.706199,69.383108
164671,32.109447,61.883274
164710,33.004167,69.049336
164714,34.737151,65.363284
164747,36.049007,65.912422
164748,32.071705,64.842112
164768,34.8749,71.150662
164777,32.179018,67.136284
164807,34.493697,69.269869
164813,33.965319,69.806413
164838,33.256981,68.413132
164844,34.925508,64.147824
164847,33.817246,68.897788
164881,31.631083,65.742226
164886,32.089814,64.885427
164887,36.841532,66.623572
164891,35.648498,66.023379
164898,36.910905,68.365954
164899,36.982769,70.720766
164900,36.187446,65.353553
164929,35.31269,69.046957
164936,30.963691,61.852201
164937,33.542622,68.415329
164962,36.332451,68.766044
164964,37.051334,66.328407
164971,33.531845,68.391465
164972,33.139718,68.077634
164987,35.014026,69.285321
164988,36.966052,69.154126
164989,37.033925,69.381366
165004,35.95771,64.745883
165054,34.725806,70.135648
165063,34.516895,69.147011
165097,35.945558,65.192786
165099,35.88088,65.453515
165100,36.079561,64.905955
165101,36.210295,69.141061
165102,36.383191,65.849137
165103,36.209449,65.362736
165108,33.598633,69.228996
165109,33.598633,69.228996
165110,33.598633,69.228996
165111,34.516895,69.147011
165131,32.486945,62.058907
165134,33.435561,70.085702
165135,33.566865,69.879163
165141,36.705776,68.87706
165162,32.219167,66.976944
165163,32.486945,62.058891
165169,32.486945,62.058907
165181,35.97287,65.798294
165209,31.467463,64.092445
165210,31.467463,64.092445
165217,33.542622,68.415329
165229,32.279536,66.087903
165250,31.753857,64.715928
165252,33.948589,68.865768
165253,36.842898,66.10317
165254,36.625168,66.295266
165266,34.463693,68.714076
165267,34.467799,68.637713
165268,36.332451,68.766044
165269,34.516895,69.147011
165284,36.174543,65.404689
165285,36.101471,65.407837
165286,36.066322,65.375885
165287,36.038295,65.367453
165295,30.622013,64.031136
165296,30.622013,64.031136
165297,30.622013,64.031136
165298,30.622013,64.031136
165299,34.516895,69.147011
165307,30.552623,63.78312
165317,34.791715,71.109463
165318,31.446208,67.252696
165320,35.321392,64.811084
165321,35.321392,64.811084
165322,35.321392,64.811084
165338,34.346722,62.197315
165340,34.990047,63.132542
165342,34.021194,68.999535
165348,34.00097,69.267969
165356,35.664592,66.055248
165377,34.182398,69.630457
165378,35.267236,71.540607
165380,34.516895,69.147011
165383,33.125069,68.358094
165384,33.317006,68.453476
165385,33.465993,68.650187
165386,35.933027,64.750158
165389,31.583493,63.791712
165390,31.467463,64.092445
165391,35.321392,64.811084
165413,34.516895,69.147011
165414,35.839287,65.908539
165420,34.674866,70.21344
165429,36.093483,64.848938
165430,36.024036,64.988601
165431,36.096277,64.988601
165450,34.346722,62.197315
165464,33.304379,62.154194
165465,33.304379,62.154194
165466,34.263007,69.422838
165473,32.689845,62.732388
165480,33.668241,69.787322
165481,33.668241,69.787322
165508,34.875656,71.152008
165513,34.133355,69.63081
165514,34.34401,63.739066
165519,34.674866,70.21344
165563,33.801764,69.831118
165564,33.802314,69.830516
165565,34.520966,69.536476
165566,34.855662,69.648938
165567,34.795095,69.678217
165611,37.177929,68.899548
165632,31.476696,64.291725
165641,33.939649,68.915235
165642,33.316586,68.450166
165643,31.363647,63.958611
165644,34.133355,69.63081
165660,34.516895,69.147011
165661,34.674866,70.21344
165662,34.162579,70.604804
165663,34.021194,68.999535
165664,34.990486,70.910434
165688,33.314161,68.464379
165689,33.542622,68.415329
165740,34.441067,70.480401
165743,35.107556,69.341155
165744,32.748993,67.712624
165745,36.268806,64.850914
165748,34.513279,69.32814
165768,35.241142,71.330563
165773,36.705776,68.87706
165777,35.120022,68.970981
165778,32.689845,62.732388
165784,36.70993,67.1157
165787,33.317048,68.451151
165788,37.030513,70.907564
165794,35.921051,64.774544
165799,37.177929,68.899548
165800,35.258013,68.620107
165804,35.564601,64.431892
165812,33.8475,69.638612
165813,34.754791,70.101105
165816,31.47629,64.291011
165817,30.987947,66.170385
165833,36.728591,68.868066
165850,31.60063,64.369652
165858,33.304379,62.154194
165874,35.884349,68.769949
165875,34.021194,68.999535
165882,31.680202,64.31221
165886,36.074902,64.89775
165887,34.668163,61.109482
165888,32.480918,62.028239
165889,36.09488,64.851011
165907,35.732648,68.663983
165916,31.515436,65.17141
165927,33.155731,69.3268
165938,31.532528,65.969063
165940,36.174685,68.743309
165958,31.80262,66.324715
165964,36.209848,65.363037
165965,32.446464,62.145413
165966,36.031909,66.220324
165984,35.365356,71.098517
165989,31.611349,64.46966
166000,36.705776,68.87706
166001,31.662674,63.014758
166005,34.516895,69.147011
166019,34.885761,70.380013
166020,34.822401,70.355545
166039,35.58105,63.334979
166044,31.680202,64.31221
166050,34.15235,70.609007
166076,31.60063,64.369652
166099,33.048618,68.653341
166104,36.694138,68.815025
166105,36.681497,69.114965
166110,37.38483,69.453363
166114,34.875656,71.152008
166129,34.516895,69.147011
166135,33.534235,65.000854
166179,36.681497,69.114965
166182,34.516895,69.147011
166183,37.355321,69.42026
166188,36.33092,68.763667
166189,34.280028,69.883565
166190,34.278851,69.881665
166199,36.510397,68.898783
166201,35.906302,66.388035
166215,36.209829,65.363119
166225,34.354216,70.95468
166226,34.2,70.283333
166230,33.938594,68.915235
166231,33.969558,68.948579
166232,33.948589,68.865768
166233,33.949913,68.894194
166235,35.598206,64.763659
166236,35.714631,65.265005
166237,35.857001,64.550338
166242,36.286831,64.86837
166243,36.238574,64.865003
166244,36.705776,68.87706
166258,34.90398,69.209122
166266,37.06389,69.420473
166271,36.705776,68.87706
166282,31.60063,64.369652
166283,33.534235,65.000854
166302,33.317048,68.451151
166305,33.555019,68.385597
166310,34.516895,69.147011
166313,31.640113,64.239505
166336,36.703057,67.708391
166337,34.346722,62.197315
166351,36.705776,68.87706
166356,31.026149,62.450415
166367,36.800802,66.406125
166380,33.668241,69.787322
166381,32.61797,65.872375
166404,36.510727,68.90311
166405,36.237101,64.865068
166406,34.516895,69.147011
166417,36.209755,65.363047
166418,36.953342,66.256477
166431,36.141193,68.749969
166439,33.937279,68.924347
166440,34.470779,65.061455
166449,34.417122,70.449593
166455,31.476493,64.290059
166460,33.086135,66.178384
166464,31.476899,64.290297
166465,36.674282,69.063162
166467,33.237956,62.212098
166468,33.302784,62.147309
166469,33.305046,62.154005
166470,34.552731,64.962845
166487,36.596989,71.252983
166497,32.52145,67.413136
166511,33.542622,68.415329
166512,33.534235,65.000854
166513,32.62347,62.510082
166514,32.62347,62.510082
166518,32.623989,65.456015
166522,32.164205,63.42427
166523,35.947552,68.710327
166524,33.999938,69.019532
166538,35.921051,64.774544
166553,32.850239,66.050059
166554,31.631083,65.742226
166578,33.796525,68.934049
166579,33.796795,68.934184
166583,31.557064,64.87709
166610,31.126163,64.206658
166620,33.542622,68.415329
166637,36.212542,69.15249
166658,31.631083,65.742226
166671,33.084494,68.311832
166679,34.516895,69.147011
166681,36.681638,69.114905
166691,31.66361,64.26615
166694,34.516895,69.147011
166695,34.516895,69.147011
166696,34.516895,69.147011
166714,34.628486,69.889458
166715,33.293847,68.883486
166718,36.101258,68.640906
166727,34.230573,69.105302
166731,36.217655,65.933037
166732,36.422428,64.889521
166733,34.021194,68.999535
166744,32.547035,65.999489
166745,32.626277,65.871556
166746,32.626456,65.870275
166747,32.664911,65.905525
166748,32.537882,66.131622
166752,32.627596,62.469832
166759,36.837055,70.280571
166760,37.070849,71.123127
166766,37.064915,71.1005
166777,31.305401,64.2593
166790,31.735853,62.910239
166791,31.73586,62.910394
166792,34.784268,70.107735
166793,31.306599,64.260358
166811,34.516895,69.147011
166819,36.330536,68.764618
166830,35.563831,64.429999
166831,32.61797,65.872375
166832,32.61797,65.872375
166833,32.61797,65.872375
166834,32.61797,65.872375
166835,32.61797,65.872375
166851,34.516895,69.147011
166862,36.705628,66.328073
166872,32.230825,62.920592
166874,36.802744,66.659887
166889,31.132154,64.212844
166894,35.872243,65.340777
166897,34.741764,70.286812
166898,35.689514,64.295069
166909,34.417122,70.449593
166912,34.278835,69.883588
166917,34.239583,70.94862
166929,35.736771,64.055374
166944,34.347173,71.013321
166949,31.631083,65.742226
166953,34.370913,63.196253
166957,36.217655,65.933037
166958,34.516895,69.147011
166984,34.516895,69.147011
166987,35.84291,64.491456
166994,36.225304,68.802216
167001,34.516895,69.147011
167022,34.130978,70.808877
167050,35.037698,69.620206
167051,32.100204,66.901016
167075,32.115418,65.892848
167076,32.115418,65.892848
167079,33.937388,68.925248
167080,35.015114,69.348755
167085,35.617699,69.468254
167110,32.113265,66.025561
167124,32.486638,67.368749
167139,32.106534,65.948655
167150,36.420895,65.868317
167151,32.356686,67.257437
167153,31.302174,64.264095
167154,31.692616,64.653328
167163,36.094574,64.854927
167164,35.856038,64.546061
167165,35.646842,63.912755
167166,35.597435,64.764608
167190,36.683277,65.669594
167217,32.85144,69.085953
167218,30.542149,66.274216
167334,32.63983,65.85726
167359,36.868631,70.833882
167382,34.351349,68.238534
167391,34.957256,71.416153
167392,34.346722,62.197315
167393,35.332262,69.025499
167415,35.955032,66.424912
167418,30.542149,66.274216
167427,36.996043,69.398904
167439,34.235197,69.982103
167443,36.248035,64.865244
167461,34.494913,69.296641
167464,35.066532,69.292381
167479,36.868631,70.833882
167487,32.100204,66.901016
167490,33.542622,68.415329
167497,36.705776,68.87706
167499,31.465149,65.766319
167519,33.26308,68.572411
167520,35.856038,64.546061
167525,34.870895,63.457943
167529,34.087162,69.094116
167551,34.870895,63.457943
167562,31.529886,65.027962
167567,31.589827,64.337952
167574,32.37001,62.128456
167610,31.407546,64.301962
167617,31.60624,64.339056
167637,34.689167,70.235556
167640,34.417122,70.449593
167653,34.417122,70.449593
167669,35.066667,69.25
167673,34.817055,69.64959
167674,37.474197,69.62517
167675,32.234503,67.543821
167676,35.943802,68.709536
167677,35.947552,68.710327
167688,33.797814,68.935143
167689,33.56673,69.714971
167690,30.550198,63.78606
167692,36.705776,68.87706
167695,31.387285,64.306967
167696,31.637821,64.237801
167697,34.516895,69.147011
167698,36.001646,65.362895
167699,31.60063,64.369652
167711,35.321392,64.811084
167717,36.001646,65.362895
167731,34.082213,70.666916
167738,33.796944,68.934585
167739,31.60063,64.369652
167742,36.412544,64.894095
167746,34.93383,69.232788
167755,35.919434,68.531557
167756,32.530882,62.327872
167757,34.879205,63.339628
167761,32.418144,62.027473
167762,32.418144,62.027473
167763,32.418144,62.027473
167772,36.545763,71.340871
167779,34.516895,69.147011
167780,36.066322,65.375885
167781,32.37001,62.128456
167782,34.456111,68.728889
167785,36.001646,65.362895
167791,34.417122,70.449593
167792,34.278115,70.360118
167793,32.61797,65.872375
167810,36.177668,68.748535
167811,36.178903,68.745306
167812,36.178182,68.754368
167815,35.810528,63.134632
167817,36.310452,68.833878
167831,37.625362,70.718107
167845,31.658451,64.329544
167846,31.589827,64.337952
167848,31.623036,65.054246
167852,32.109313,66.907004
167853,32.275967,67.146729
167858,33.960312,68.912975
167859,35.947552,68.710327
167868,32.079444,66.005556
167869,34.276094,70.360248
167870,34.417122,70.449593
167871,32.100204,66.901016
167875,35.804295,69.287754
167883,36.256595,68.740206
167900,35.923673,68.538973
167906,34.417122,70.449593
167907,32.074078,66.141526
167908,36.247833,68.778137
167918,36.001646,65.362895
167920,36.217655,65.933037
167921,36.005833,65.550278
167934,31.60063,64.369652
167935,31.60063,64.369652
167937,30.120278,65.180833
167943,34.516895,69.147011
167963,34.516895,69.147011
167969,35.725556,63.789444
167970,35.725556,63.789444
167971,35.725556,63.789444
167972,35.725556,63.789444
167973,35.725556,63.789444
167985,34.704444,70.239444
167986,34.674256,70.211068
167987,34.676963,70.21103
167988,34.417122,70.449593
168000,34.516895,69.147011
168001,34.557369,65.766258
168002,35.116916,65.128409
168003,32.479167,65.498056
168006,32.372519,62.123992
168008,31.680202,64.31221
168017,36.75506,66.897537
168020,32.61797,65.872375
168021,34.613056,69.898333
168060,31.972643,67.375665
168074,33.882002,65.97963
168075,33.882002,65.97963
168076,32.37001,62.128456
168103,34.516895,69.147011
168121,36.705776,68.87706
168124,34.171831,70.621679
168140,33.468565,68.763192
168158,35.725556,63.789444
168159,36.70993,67.1157
168165,37.15411,69.433907
168178,32.106111,66.906944
168183,32.246539,66.014587
168184,31.557064,64.87709
168187,35.725556,63.789444
168193,35.91784,64.775515
168194,35.91784,64.775515
168205,34.674866,70.21344
168206,32.847222,66.05
168227,34.516895,69.147011
168229,35.018158,69.168991
168233,36.001646,65.362895
168237,36.142778,64.884444
168238,34.425556,69.126111
168239,33.964246,69.024748
168240,35.69206,64.295739
168312,34.204972,70.277584
168313,33.304881,62.156899
168329,32.28204,65.066788
168338,34.2,70.283333
168341,34.346722,62.197315
168348,36.665,65.752
168364,32.87244,66.057404
168365,34.2,70.278056
168374,34.674866,70.21344
168375,36.807289,66.496681
168382,36.814449,66.341461
168433,34.846589,71.097317
168434,34.516895,69.147011
168462,34.883333,64.35
168463,34.855556,69.649444
168464,34.937394,69.815278
168477,34.128723,71.085815
168479,34.521317,65.249245
168491,34.94025,69.254974
168510,36.058611,64.965833
168525,33.1782,68.752533
168526,33.1782,68.752533
168528,34.396797,68.863945
168529,34.396797,68.863945
168530,34.396797,68.863945
168531,34.940316,69.255053
168532,34.054336,68.751751
168533,34.599167,68.146389
168534,34.00843,68.717888
168591,36.001646,65.362895
168605,35.115813,69.07318
168618,32.082291,68.560257
168619,34.516895,69.147011
168620,36.896969,65.665857
168651,31.628871,65.737175
168652,31.486231,64.321388
168653,31.908611,67.646111
168657,36.674671,65.748405
168696,36.265987,68.732997
168699,34.875656,71.152008
168704,34.843831,69.154394
168705,31.612835,65.70216
168706,31.615225,65.681646
168716,32.033333,65.133889
168721,34.417122,70.449593
168733,34.879541,63.340243
168743,34.875656,71.152008
168744,34.79,71.109444
168745,34.988941,70.911217
168746,34.910931,71.127398
168747,35.002193,71.406188
168757,35.046667,69.261944
168759,32.634048,65.893608
168760,34.453813,70.484844
168766,35.080556,69.2475
168769,32.927129,66.141526
168826,36.054167,64.856111
168851,35.125857,69.314109
168871,31.60063,64.369652
168872,33.408889,68.211944
168900,34.516895,69.147011
168901,34.521317,65.249245
168912,34.50818,70.200673
168917,31.461224,66.52239
168918,34.9925,71.419167
168919,36.23828,64.864445
168928,34.875656,71.152008
168942,36.217655,65.933037
168943,34.516895,69.147011
168954,36.23828,64.864445
168965,31.623036,65.054246
168983,34.001714,69.210273
168998,34.516895,69.147011
169004,33.833333,69.65
169005,32.179884,66.487863
169034,33.656944,68.574444
169036,36.962328,69.165492
169060,34.073703,70.284708
169071,32.192778,65.988333
169072,33.695278,68.67
169073,33.966155,69.806133
169107,36.70993,67.1157
169109,32.518653,67.414785
169116,34.346722,62.197315
169140,35.921051,64.774544
169154,34.143281,70.607179
169156,34.94025,69.254974
169173,34.516895,69.147011
169175,34.2,70.283333
169211,31.658451,64.329544
169254,31.60063,64.369652
169279,34.969444,65.621667
169280,34.25,70.566667
169281,30.959932,61.86895
169282,34.516895,69.147011
169296,33.770837,68.3697
169298,36.120026,66.055367
169299,36.091667,66.064167
169300,36.165382,66.090942
169319,36.215687,65.932507
169320,35.670747,66.046353
169324,33.968994,68.949966
169326,34.516895,69.147011
169369,33.326199,68.437854
169370,33.316667,68.45
169390,32.241389,62.949167
169391,33.969093,68.950979
169392,33.90493,68.672478
169398,34.981057,69.621456
169403,30.239655,66.048234
169404,35.539167,70.275278
169405,34.25,70.566667
169406,32.426667,65.636944
169439,31.461224,66.52239
169440,37.002778,70.9075
169455,34.215777,71.026005
169463,34.516895,69.147011
169514,34.516895,69.147011
169515,34.490678,69.269874
169516,36.215687,65.932507
169517,36.669801,69.478454
169532,32.264539,68.524715
169533,32.594444,62.7275
169547,34.346722,62.197315
169565,34.276094,70.360248
169590,34.132461,64.307049
169621,34.195751,70.786385
169622,34.516895,69.147011
169658,34.816667,70.35
169659,34.417122,70.449593
169660,34.417122,70.449593
169661,34.417122,70.449593
169662,34.950278,70.070833
169724,32.264539,68.524715
169752,32.191878,67.189449
169753,32.37001,62.128456
169754,32.37001,62.128456
169755,32.627778,62.531111
169770,34.846589,71.097317
169771,34.963098,68.810885
169787,32.316162,65.537857
169788,32.29,65.577222
169789,32.284444,65.538611
169827,36.901498,66.18317
169832,35.810528,63.134632
169842,33.1782,68.752533
169845,34.516895,69.147011
169872,32.307927,65.80755
169961,33.893101,68.660335
169963,31.939701,66.014444
169964,31.940586,66.014444
169969,34.516895,69.147011
169975,31.80262,66.324715
169978,32.49228,62.256068
169984,32.391435,65.643512
169996,36.001646,65.362895
170004,32.548416,68.881714
170041,33.462054,68.496247
170043,32.687729,68.236183
170046,33.306953,62.136392
170050,31.617127,65.718274
170071,31.865096,66.487116
170077,35.628245,64.84133
170087,31.457166,66.516679
170089,36.52039,66.605732
170090,36.705776,68.87706
170105,32.074078,66.141526
170108,36.23828,64.864267
170127,34.689769,70.145581
170129,34.346722,62.197315
170153,34.930851,68.859877
170161,34.239154,71.045293
170193,31.825871,64.576431
170201,33.327676,69.194299
170202,33.327676,69.194299
170211,32.979555,67.978883
170212,32.979555,67.978883
170220,31.631083,65.742226
170221,31.987162,67.055824
170222,31.956494,67.429572
170239,34.200862,70.283365
170261,31.610308,64.960533
170262,34.783199,70.107997
170263,35.001803,71.406664
170280,36.723554,68.86785
170288,34.516895,69.147011
170289,34.516895,69.147011
170324,36.705776,68.87706
170325,33.566567,69.878377
170333,34.22137,69.078804
170340,31.320556,65.961111
170372,31.500673,65.844997
170373,34.427952,70.366253
170374,34.590459,68.957114
170382,34.221242,69.078024
170383,34.014552,69.192392
170414,35.083274,63.050096
170415,34.370814,63.19768
170445,36.511205,68.902159
170447,34.275121,70.736661
170448,35.040568,71.360138
170452,36.705776,68.87706
170454,33.542622,68.415329
170456,34.022775,69.007139
170460,34.977022,70.096542
170474,34.875656,71.152008
170476,34.474529,68.643375
170485,34.516895,69.147011
170500,32.072905,66.151776
170501,34.516895,69.147011
170502,35.209116,70.381337
170536,31.631083,65.742226
170537,31.572847,67.042438
170556,36.68073,69.09848
170557,34.477507,69.279491
170558,36.330537,68.763192
170559,33.261092,68.573362
170575,32.49228,62.256068
170576,33.1782,68.752533
170577,32.106225,66.909784
170582,31.061381,66.344273
170593,36.749532,70.826385
170594,32.749992,62.586651
170602,34.656204,70.175424
170607,31.829949,64.568109
170608,31.829747,64.567572
170609,31.829392,64.567691
170610,31.82919,64.568583
170611,31.82919,64.568583
170612,31.829241,64.568286
170613,31.829241,64.568286
170614,31.829241,64.568286
170617,36.669028,65.746989
170634,36.056023,65.961548
170635,31.60063,64.369652
170636,32.916134,68.07277
170637,34.263149,70.78821
170638,36.142745,64.884453
170651,34.215777,71.026719
170672,34.516895,69.147011
170677,32.738084,62.588861
170678,36.001453,65.362895
170686,31.829646,64.567513
170687,31.812968,64.575116
170688,31.829646,64.567513
170702,36.705776,68.87706
170706,34.299272,70.754248
170708,33.542622,68.415329
170709,33.542622,68.415329
170710,32.481664,62.034942
170712,36.896969,65.665857
170737,34.973595,65.617928
170745,36.388226,69.330012
170750,34.021194,68.999535
170757,36.062742,65.83499
170760,35.95771,64.745883
170761,35.85759,64.507393
170762,35.842058,64.539948
170769,34.516895,69.147011
170773,32.372459,62.120092
170774,34.221242,69.078024
170784,36.662402,65.748508
170785,36.667981,65.751084
170786,36.666222,65.754795
170787,36.659695,65.752408
170788,37.00702,66.026738
170789,31.60063,64.369652
170803,34.346722,62.197315
170806,31.467463,64.092445
170807,32.071931,64.838837
170808,34.34013,63.75288
170809,33.79821,68.93483
170819,33.542622,68.415329
170825,34.214801,69.098513
170841,34.966667,69.566667
170843,34.87048,62.50668
170844,32.519241,67.416481
170862,36.370146,66.891581
170863,31.65,65.65
170864,31.631083,65.742226
170865,33.306127,62.156823
170878,37.101709,70.555236
170879,31.589827,64.337952
170880,36.420649,69.35927
170891,33.326099,68.416649
170892,35.018158,69.168991
170906,33.542622,68.415329
170923,31.429741,64.303745
170925,35.687365,64.293428
170926,34.417122,70.449593
170929,34.516895,69.147011
170930,36.157001,68.720306
170932,33.890556,62.406389
170934,31.026149,62.450415
170946,35.392248,68.222884
170960,34.357222,70.238889
170991,32.861513,69.126826
170993,31.662674,63.014758
170994,34.415278,70.278333
171000,32.230825,62.920592
171001,32.401287,66.813451
171028,37.298889,70.563889
171033,31.825871,64.576431
171034,31.802043,66.32434
171038,36.122909,65.42349
171044,31.60063,64.369652
171045,34.516895,69.147011
171046,34.516895,69.147011
171047,31.631083,65.742226
171052,34.140278,70.596111
171053,34.140278,70.596111
171054,32.401287,66.813451
171055,32.532429,62.325817
171091,34.417122,70.449593
171125,34.165506,70.621883
171126,34.121667,70.563889
